operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,lat,lon
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.560245,-58.44525",127000.0,USD,1925624.8,127000.0,,48.0,,2645.833333,,3.0,,http://belgrano.properati.com.ar/12e2n_venta_departamentos_belgrano_baulera_lavadero_patio_terraza_luminoso_vista_placard_re-max-express,-34.560245,-58.44525
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6173646,-58.4620706",1610559.0,ARS,1606088.89,105925.77,47.0,42.0,2253.739787,38346.64286,,1.0,,http://caballito.properati.com.ar/zsi9_venta_departamentos_caballito_balcon_nucifora-propiedades_crr,-34.6173646,-58.4620706
sell,apartment,|Argentina|Capital Federal|Liniers|,"-34.6414216,-58.5276695",125000.0,USD,1895300.0,125000.0,70.0,70.0,1785.714286,1785.714286,,3.0,300.0,http://liniers.properati.com.ar/12kih_venta_departamentos_liniers_balcon_lavadero_luminoso_impecable_placard_niro-brokers,-34.6414216,-58.5276695
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5894007,-58.4067004",259000.0,USD,3927061.6,259000.0,110.0,103.0,2354.545455,2514.563107,,4.0,4750.0,http://recoleta.properati.com.ar/ywig_venta_departamentos_recoleta_balcon_lavadero_patio_toilette_dependencias_garage_placard_cabildo-500,-34.5894007,-58.4067004
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5783349,-58.4235097",104000.0,USD,1576889.6,104000.0,41.0,33.0,2536.585366,3151.515152,,2.0,1450.0,http://palermo.properati.com.ar/v838_venta_departamentos_palermo_fray-justo-santamaria-de-oro_2500,-34.5783349,-58.4235097
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5493342,-58.4543951",118000.0,USD,1789163.2,118000.0,41.0,36.0,2878.04878,3277.777778,,1.0,850.0,http://nunez.properati.com.ar/ysi1_venta_departamentos_nunez_luminoso_vista_estrenar_ziade-realty,-34.5493342,-58.4543951
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.5986211,-58.3714222",124900.0,USD,1893783.76,124900.0,81.0,,1541.975309,,10.0,,4000.0,http://centro-microcentro.properati.com.ar/12k2j_venta_departamentos_centro-microcentro_balcon_lavadero_aire-acondicionado_subte-linea-b_subte-linea-c_lounge-propiedades_bry,-34.5986211,-58.3714222
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6125496,-58.4329772",148847.0,USD,2256877.75,148847.0,72.0,58.0,2067.319444,2566.327586,,2.0,,http://almagro.properati.com.ar/11yju_venta_departamentos_almagro_balcon_home54,-34.6125496,-58.4329772
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.575849,-58.44453",234900.0,USD,3561647.76,234900.0,,111.0,,2116.216216,,4.0,,http://colegiales.properati.com.ar/xis2_venta_departamentos_belgrano_balcon_suite_lavadero_luminoso_lujoso_impecable,-34.575849,-58.44453
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6234204,-58.4122482",144000.0,USD,2183385.6,144000.0,75.0,70.0,1920.0,2057.142857,,,,http://boedo.properati.com.ar/11m85_venta_departamentos_boedo_balcon_suite_parrilla_piscina_garage_amenities_stigliano-correa-srl,-34.6234204,-58.4122482
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5729256,-58.4799238",149000.0,USD,2259197.6,149000.0,0.0,42.0,,3547.619048,,2.0,2000.0,http://villa-urquiza.properati.com.ar/11ksy_venta_departamentos_villa-urquiza_balcon_baulera_hidromasaje_lavadero_parrilla_piscina_sum_terraza_lujoso_garage_aire-acondicionado_grupo-mega-rivada,-34.5729256,-58.4799238
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6312846,-58.4679579",73000.0,USD,1106855.2,73000.0,46.0,42.0,1586.956522,1738.095238,,2.0,1500.0,http://flores.properati.com.ar/10rnf_venta_departamentos_flores_balcon_gimnasio_lavadero_parrilla_quincho_toilette_luminoso_sauna_amenities_placard_korn-emprendimientos,-34.6312846,-58.4679579
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.583376,-58.4729872",75000.0,USD,1137180.0,75000.0,35.0,35.0,2142.857143,2142.857143,,1.0,1200.0,http://villa-urquiza.properati.com.ar/102yj_venta_departamentos_villa-urquiza_garage_estrenar_belgrano-chico-propiedades_bo4,-34.583376,-58.4729872
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602763873,-58.4331898201",135000.0,USD,2046924.0,135000.0,78.0,70.0,1730.769231,1928.571429,,,,http://almagro.properati.com.ar/f250_venta_departamento_almagro,-34.602763873,-58.4331898201
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.636504,-58.363534",102000.0,USD,1546564.8,102000.0,271.0,149.0,376.3837638,684.5637584,,5.0,,http://boca.properati.com.ar/11hh3_venta_departamentos_boca_balcon_patio_terraza_di-mitrio-inmobiliaria_90i,-34.636504,-58.363534
sell,apartment,|Argentina|Capital Federal|Nuñez|,,146000.0,USD,2213710.4,146000.0,0.0,68.0,,2147.058824,,4.0,3200.0,http://nunez.properati.com.ar/103vb_venta_departamentos_nunez_lavadero_vista_placard_ruiz-propiedades_cd6,,
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.5995605,-58.4010235",143000.0,USD,2168223.2,143000.0,49.0,,2918.367347,,7.0,3.0,1100.0,http://balvanera.properati.com.ar/12v7r_venta_departamentos_balvanera_baulera_lavadero_luminoso_garage_placard_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-h_salaya-romera-barrio-norte,-34.5995605,-58.4010235
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.623632,-58.378348",110000.0,USD,1667864.0,110000.0,70.0,70.0,1571.428571,1571.428571,,3.0,,http://san-telmo.properati.com.ar/10m2g_venta_departamentos_san-telmo_luminoso_de-nichilo-propiedades,-34.623632,-58.378348
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.620556,-58.371667",1193200.0,ARS,1189888.29,78476.25,36.0,32.0,2179.895833,37287.5,,1.0,,http://san-telmo.properati.com.ar/zspo_venta_departamentos_san-telmo_garage_nucifora-propiedades_crr,-34.620556,-58.371667
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5571768,-58.4743335",388000.0,USD,5883011.2,388000.0,226.0,103.0,1716.814159,3766.990291,,3.0,,http://coghlan.properati.com.ar/11zfp_venta_departamentos_coghlan_balcon_baulera_lavadero_parrilla_piscina_sum_terraza_toilette_luminoso_garage_amenities_estrenar_baireslodge-com,-34.5571768,-58.4743335
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6148483,-58.4604643",101808.0,USD,1543653.61,101808.0,40.0,35.0,2545.2,2908.8,,1.0,,http://caballito.properati.com.ar/11y2j_venta_departamentos_caballito_lujoso_amenities_nucifora-propiedades_crr,-34.6148483,-58.4604643
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5989732,-58.4290863",105000.0,USD,1592052.0,105000.0,50.0,43.0,2100.0,2441.860465,,,,http://villa-crespo.properati.com.ar/11rkk_venta_departamentos_villa-crespo_balcon_placard_rodrigo-propiedades,-34.5989732,-58.4290863
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.607026,-58.442438",137000.0,USD,2077248.8,137000.0,48.0,42.0,2854.166667,3261.904762,,2.0,,http://caballito.properati.com.ar/10b2d_venta_departamentos_caballito_lavadero_parrilla_piscina_sum_lujoso_garage_migliorisi-propiedades_cy3,-34.607026,-58.442438
sell,apartment,|Argentina|Capital Federal|Floresta|,,80000.0,USD,1212992.0,80000.0,54.0,37.0,1481.481481,2162.162162,,,,http://floresta.properati.com.ar/eaj6_venta_departamento_floresta,,
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.637261,-58.36907",1370290.0,ARS,1366486.73,90123.38,49.0,44.0,1839.252653,31142.95455,,2.0,,http://barracas.properati.com.ar/11hg0_venta_departamentos_barracas_balcon_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_di-mitrio-inmobiliaria_90i,-34.637261,-58.36907
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.637834,-58.503098",165000.0,USD,2501796.0,165000.0,,86.0,,1918.604651,,3.0,,http://villa-luro.properati.com.ar/ykfc_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana,-34.637834,-58.503098
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.632917,-58.370265",127000.0,USD,1925624.8,127000.0,,56.0,,2267.857143,,2.0,,http://barracas.properati.com.ar/10xp8_venta_departamentos_parque-patricios_balcon_suite_jardin_parrilla_piscina_toilette_garage_amenities_estrenar_re-max-total-v,-34.632917,-58.370265
sell,apartment,|Argentina|Capital Federal|Velez Sarsfield|,"-34.634241,-58.483131",180000.0,USD,2729232.0,180000.0,,110.0,,1636.363636,,4.0,,http://velez-sarsfield.properati.com.ar/12pu9_venta_departamentos_velez-sarsfield_balcon_luminoso_garage_re-max-avenida,-34.634241,-58.483131
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5564958379,-58.4890118641",100200.0,USD,1519272.48,100200.0,55.0,47.0,1821.818182,2131.914894,1.0,,,http://villa-urquiza.properati.com.ar/zh6i_venta_departamentos_villa-urquiza_machain_3900_suite_toilette_garage_solimano-dal-pos-inmuebles-la-lucila,-34.5564958379,-58.4890118641
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5742368234,-58.4725524607",115000.0,USD,1743676.0,115000.0,50.0,48.0,2300.0,2395.833333,1.0,,,http://coghlan.properati.com.ar/zu3w_venta_departamentos_coghlan_holmberg_1900_parrilla_piscina_garage_amenities_estrenar_fortabat-julie,-34.5742368234,-58.4725524607
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6046743299,-58.4019804129",120000.0,USD,1819488.0,120000.0,70.0,70.0,1714.285714,1714.285714,,3.0,,http://centro-microcentro.properati.com.ar/10iul_venta_departamentos_centro-microcentro_luminoso_garage_victorino-de-la-plaza_d03,-34.6046743299,-58.4019804129
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5951769,-58.3857756",350000.0,USD,5306840.0,350000.0,156.0,132.0,2243.589744,2651.515152,,5.0,2000.0,http://recoleta.properati.com.ar/wpbf_venta_departamentos_recoleta,-34.5951769,-58.3857756
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6371892,-58.5012632",87000.0,USD,1319128.8,87000.0,,,,,,,,http://villa-luro.properati.com.ar/12u8k_venta_departamentos_villa-luro_balcon_placard_aire-acondicionado_mario-notti-corredor-inmobiliario,-34.6371892,-58.5012632
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.562086,-58.448357",270000.0,USD,4093848.0,270000.0,,77.0,,3506.493506,6.0,3.0,,http://belgrano.properati.com.ar/12rmp_venta_departamentos_belgrano_garage_impecable_subte-linea-d_belgrano,-34.562086,-58.448357
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.558686,-58.455398",320000.0,USD,4851968.0,320000.0,,151.0,,2119.205298,2.0,5.0,,http://belgrano.properati.com.ar/11gz5_venta_departamentos_colegiales_balcon_baulera_suite_jardin_lavadero_luminoso_lujoso_dependencias_garage_impecable_doble-circulacion_re-max-premium,-34.558686,-58.455398
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5936671,-58.4452762",75000.0,USD,1137180.0,75000.0,34.0,34.0,2205.882353,2205.882353,5.0,2.0,1300.0,http://chacarita.properati.com.ar/12io6_venta_departamentos_chacarita_balcon_luminoso_garage_impecable_placard_subte-linea-b_eduardo-bertolotti-propiedades,-34.5936671,-58.4452762
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6288527962,-58.4677935278",1348000.0,ARS,1344258.65,88657.38,39.0,35.0,2273.266154,38514.28571,,1.0,,http://flores.properati.com.ar/11d7v_venta_departamentos_flores_luminoso_lone-lighthouse_d9p,-34.6288527962,-58.4677935278
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6213248919,-58.3741378784",69000.0,USD,1046205.6,69000.0,38.0,35.0,1815.789474,1971.428571,,1.0,1.0,http://san-telmo.properati.com.ar/12ibp_venta_departamentos_san-telmo_patio_aire-acondicionado_subte-linea-c_at-buenos-aires_az9,-34.6213248919,-58.3741378784
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5992209,-58.4309352",68000.0,USD,1031043.2,68000.0,37.0,,1837.837838,,,1.0,,http://villa-crespo.properati.com.ar/1082l_venta_departamentos_villa-crespo_lavadero_parrilla_sum_luminoso_lujoso_garage_aire-acondicionado_nadlan,-34.5992209,-58.4309352
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.598987,-58.376997",85000.0,USD,1288804.0,85000.0,,42.0,,2023.809524,2.0,2.0,,http://centro-microcentro.properati.com.ar/100u6_venta_departamentos_balvanera_luminoso_amoblado_re-max-central,-34.598987,-58.376997
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.596431,-58.379939",165000.0,USD,2501796.0,165000.0,,69.0,,2391.304348,7.0,3.0,,http://retiro.properati.com.ar/11yo9_venta_departamentos_retiro_terraza_toilette_luminoso_garage_placard_re-max-ayres-ii,-34.596431,-58.379939
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.578829,-58.479238",99800.0,USD,1513207.52,99800.0,,44.0,,2268.181818,,2.0,,http://villa-urquiza.properati.com.ar/100jq_venta_departamentos_villa-santa-rita_balcon_sum_terraza_re-max-city,-34.578829,-58.479238
sell,apartment,|Argentina|Capital Federal|Liniers|,"-34.6480048,-58.5175704",460000.0,ARS,458723.24,30254.0,,,,,,,,http://liniers.properati.com.ar/lo91_venta_departamentos_pilar,-34.6480048,-58.5175704
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6225465508,-58.4614326603",135000.0,USD,2046924.0,135000.0,78.0,78.0,1730.769231,1730.769231,,4.0,,http://flores.properati.com.ar/zpcj_venta_departamentos_flores_lavadero_toilette_garage_placard_hogarfe-inmobiliaria,-34.6225465508,-58.4614326603
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5970138957,-58.4341279413",184000.0,USD,2789881.6,184000.0,106.0,99.0,1735.849057,1858.585859,1.0,4.0,,http://villa-crespo.properati.com.ar/111pe_venta_departamentos_villa-crespo_scalabrini-ortiz-raul-av-_723_suite_lavadero_patio_dependencias_placard_aire-acondicionado_eduardo-bertolotti-propiedades,-34.5970138957,-58.4341279413
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5854859,-58.4299433",180000.0,USD,2729232.0,180000.0,49.0,,3673.469388,,,3.0,1300.0,http://palermo.properati.com.ar/111ps_venta_departamentos_palermo_terraza_ojo-propiedades-s-r-l,-34.5854859,-58.4299433
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6303559,-58.4516335321",84000.0,USD,1273641.6,84000.0,35.0,31.0,2400.0,2709.677419,,1.0,600.0,http://caballito.properati.com.ar/11d1q_venta_departamentos_caballito_baires-apartments_bo8,-34.6303559,-58.4516335321
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6078024,-58.4118838",83000.0,USD,1258479.2,83000.0,33.0,30.0,2515.151515,2766.666667,2.0,1.0,700.0,http://almagro.properati.com.ar/wh0q_venta_departamentos_almagro,-34.6078024,-58.4118838
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5627120494,-58.4576464929",159000.0,USD,2410821.6,159000.0,75.0,63.0,2120.0,2523.809524,1.0,,,http://belgrano.properati.com.ar/vi95_venta_departamentos_belgrano_ciudad-de-la-paz_2100,-34.5627120494,-58.4576464929
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6133688,-58.3853589",66000.0,USD,1000718.4,66000.0,33.0,30.0,2000.0,2200.0,,1.0,,http://monserrat.properati.com.ar/uyv9_venta_departamentos_monserrat,-34.6133688,-58.3853589
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6251184,-58.3767435",95000.0,USD,1440428.0,95000.0,53.0,50.0,1792.45283,1900.0,,,,http://san-telmo.properati.com.ar/nudk_venta_departamentos_san-telmo,-34.6251184,-58.3767435
sell,apartment,|Argentina|Capital Federal|Parque Avellaneda|,"-34.6627068247,-58.4704475068",60000.0,USD,909744.0,60000.0,57.0,57.0,1052.631579,1052.631579,,3.0,800.0,http://parque-avellaneda.properati.com.ar/z2yc_venta_departamentos_parque-avellaneda_luminoso_placard_alejandro-brana-bienes-raices,-34.6627068247,-58.4704475068
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6248451,-58.4177567",92000.0,USD,1394940.8,92000.0,46.0,30.0,2000.0,3066.666667,,1.0,,http://boedo.properati.com.ar/zsli_venta_departamentos_boedo_balcon_sum_terraza_nucifora-propiedades_crr,-34.6248451,-58.4177567
sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.5942724,-58.4949974",110000.0,USD,1667864.0,110000.0,52.0,48.0,2115.384615,2291.666667,,,,http://villa-del-parque.properati.com.ar/12m5n_venta_departamentos_villa-del-parque_balcon_lavadero_sum_amenities_aire-acondicionado_inmobiliaria-calot,-34.5942724,-58.4949974
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6168109,-58.4258977",75000.0,USD,1137180.0,75000.0,40.0,31.0,1875.0,2419.354839,2.0,,200.0,http://almagro.properati.com.ar/11wrh_venta_departamentos_almagro_lavadero_terraza_luminoso_aris-propiedades,-34.6168109,-58.4258977
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6062543713,-58.4028183069",99000.0,USD,1501077.6,99000.0,,61.0,,1622.95082,,,,http://balvanera.properati.com.ar/106ic_venta_departamentos_balvanera_balcon_lavadero_toilette_dependencias_amoblado_amenities_vaira-propiedades,-34.6062543713,-58.4028183069
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6371937,-58.4391081",115000.0,USD,1743676.0,115000.0,70.0,70.0,1642.857143,1642.857143,,,,http://caballito.properati.com.ar/w2g0_venta_departamentos_caballito,-34.6371937,-58.4391081
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6304352,-58.4265762",230000.0,USD,3487352.0,230000.0,130.0,90.0,1769.230769,2555.555556,,4.0,,http://boedo.properati.com.ar/12r93_venta_departamentos_boedo_terraza_subte-linea-e_urbanuzprop_cnu,-34.6304352,-58.4265762
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.623511,-58.509718",84500.0,USD,1281222.8,84500.0,,44.0,,1920.454545,,2.0,,http://villa-devoto.properati.com.ar/11les_venta_departamentos_monte-castro_balcon_lavadero_aire-acondicionado_re-max-premium-ii,-34.623511,-58.509718
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602018189,-58.4312446717",92000.0,USD,1394940.8,92000.0,48.0,39.0,1916.666667,2358.974359,,2.0,800.0,http://almagro.properati.com.ar/10nao_venta_departamentos_almagro_lavadero_patio_luminoso_electrogeno_placard_aire-acondicionado_losa-radiante_embassy-net,-34.602018189,-58.4312446717
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.623749,-58.502625",75600.0,USD,1146277.44,75600.0,,42.0,,1800.0,3.0,2.0,,http://villa-luro.properati.com.ar/zyiy_venta_departamentos_velez-sarsfield_balcon_estrenar_re-max-ayres,-34.623749,-58.502625
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.6006146119,-58.4319729257",59000.0,USD,894581.6,59000.0,26.0,26.0,2269.230769,2269.230769,1.0,1.0,950.0,http://parque-centenario.properati.com.ar/11get_venta_departamentos_parque-centenario_frias-eustoquio-tte-general_552_garage_placard_aire-acondicionado_eduardo-bertolotti-propiedades,-34.6006146119,-58.4319729257
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6036554,-58.4167791",109000.0,USD,1652701.6,109000.0,53.0,53.0,2056.603774,2056.603774,,3.0,,http://almagro.properati.com.ar/ydnk_venta_departamentos_almagro_vestidor_luminoso_mb-inmobiliaria-sa,-34.6036554,-58.4167791
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.571477,-58.4813",205000.0,USD,3108292.0,205000.0,,79.0,,2594.936709,1.0,3.0,,http://villa-urquiza.properati.com.ar/12g06_venta_departamentos_villa-urquiza_balcon_baulera_lavadero_piscina_garage_aire-acondicionado_subte-linea-b_re-max-oeste,-34.571477,-58.4813
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6071702,-58.3963783",170000.0,USD,2577608.0,170000.0,118.0,118.0,1440.677966,1440.677966,,4.0,3825.0,http://centro-microcentro.properati.com.ar/yloc_venta_departamentos_centro-microcentro_baulera_dependencias_cabildo-500,-34.6071702,-58.3963783
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6031267,-58.4410494",93500.0,USD,1417684.4,93500.0,41.0,36.0,2280.487805,2597.222222,,1.0,,http://villa-crespo.properati.com.ar/12iw0_venta_departamentos_villa-crespo_balcon_baulera_hidromasaje_parrilla_piscina_terraza_garage_amoblado_placard_aire-acondicionado_subte-linea-b_le-bleu,-34.6031267,-58.4410494
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6173326,-58.4168334",687900.0,ARS,687238.2,45325.16,32.0,,1416.41125,,,1.0,,http://almagro.properati.com.ar/11ta4_venta_departamentos_almagro_av-boedo_400_hidromasaje_lavadero_parrilla_sum_sauna_dueno-directo_cfo,-34.6173326,-58.4168334
